CUID,Species,Year,LGL counts,Total run,Region
412,Pink (Even),1998,NA,NA,Nass
412,Pink (Even),1999,NA,NA,Nass
412,Pink (Even),2000,NA,NA,Nass
412,Pink (Even),2001,NA,NA,Nass
412,Pink (Even),2002,NA,NA,Nass
412,Pink (Even),2003,NA,NA,Nass
412,Pink (Even),2004,NA,NA,Nass
412,Pink (Even),2005,NA,NA,Nass
412,Pink (Even),2006,NA,NA,Nass
412,Pink (Even),2007,NA,NA,Nass
412,Pink (Even),2008,NA,NA,Nass
412,Pink (Even),2009,NA,NA,Nass
412,Pink (Even),2010,NA,NA,Nass
412,Pink (Even),2011,NA,NA,Nass
412,Pink (Even),2012,NA,NA,Nass
412,Pink (Even),2013,NA,NA,Nass
412,Pink (Even),2014,NA,NA,Nass
412,Pink (Even),2015,NA,NA,Nass
412,Pink (Even),2016,NA,NA,Nass
412,Pink (Even),2017,NA,NA,Nass
412,Pink (Even),2018,NA,NA,Nass
412,Pink (Even),2019,NA,NA,Nass
412,Pink (Even),2020,NA,NA,Nass
412,Pink (Even),2021,NA,NA,Nass
412,Pink (Even),2022,NA,NA,Nass
414,Pink (Odd),1950,NA,NA,Nass
414,Pink (Odd),1951,NA,NA,Nass
414,Pink (Odd),1952,NA,NA,Nass
414,Pink (Odd),1953,NA,NA,Nass
414,Pink (Odd),1954,NA,NA,Nass
414,Pink (Odd),1955,61559,109804,Nass
414,Pink (Odd),1956,NA,NA,Nass
414,Pink (Odd),1957,44822,94541,Nass
414,Pink (Odd),1958,NA,NA,Nass
414,Pink (Odd),1959,284809,500526,Nass
414,Pink (Odd),1960,NA,NA,Nass
414,Pink (Odd),1961,397838,666072,Nass
414,Pink (Odd),1962,NA,NA,Nass
414,Pink (Odd),1963,323136,415679,Nass
414,Pink (Odd),1964,NA,NA,Nass
414,Pink (Odd),1965,411951,743798,Nass
414,Pink (Odd),1966,NA,NA,Nass
414,Pink (Odd),1967,88377,202081,Nass
414,Pink (Odd),1968,NA,NA,Nass
414,Pink (Odd),1969,76708,131699,Nass
414,Pink (Odd),1970,NA,NA,Nass
414,Pink (Odd),1971,238572,367647,Nass
414,Pink (Odd),1972,NA,NA,Nass
414,Pink (Odd),1973,124760,180029,Nass
414,Pink (Odd),1974,NA,NA,Nass
414,Pink (Odd),1975,256227,358306,Nass
414,Pink (Odd),1976,NA,NA,Nass
414,Pink (Odd),1977,317145,724195,Nass
414,Pink (Odd),1978,NA,NA,Nass
414,Pink (Odd),1979,82801,137594,Nass
414,Pink (Odd),1980,NA,NA,Nass
414,Pink (Odd),1981,327083,588130,Nass
414,Pink (Odd),1982,NA,NA,Nass
414,Pink (Odd),1983,939366,3110666,Nass
414,Pink (Odd),1984,NA,NA,Nass
414,Pink (Odd),1985,807670,1656933,Nass
414,Pink (Odd),1986,NA,NA,Nass
414,Pink (Odd),1987,555485,1245983,Nass
414,Pink (Odd),1988,NA,NA,Nass
414,Pink (Odd),1989,1023199,2448618,Nass
414,Pink (Odd),1990,NA,NA,Nass
414,Pink (Odd),1991,637448,3309418,Nass
414,Pink (Odd),1992,NA,NA,Nass
414,Pink (Odd),1993,583393,1885997,Nass
414,Pink (Odd),1994,NA,NA,Nass
414,Pink (Odd),1995,639807,1601791,Nass
414,Pink (Odd),1996,NA,NA,Nass
414,Pink (Odd),1997,409907,708645,Nass
414,Pink (Odd),1998,NA,NA,Nass
414,Pink (Odd),1999,839345,2195047,Nass
414,Pink (Odd),2000,NA,NA,Nass
414,Pink (Odd),2001,1471653,2085783,Nass
414,Pink (Odd),2002,NA,NA,Nass
414,Pink (Odd),2003,1565131,2181863,Nass
414,Pink (Odd),2004,NA,NA,Nass
414,Pink (Odd),2005,1782531,2562613,Nass
414,Pink (Odd),2006,NA,NA,Nass
414,Pink (Odd),2007,1111938,1787897,Nass
414,Pink (Odd),2008,NA,NA,Nass
414,Pink (Odd),2009,1175949,1498016,Nass
414,Pink (Odd),2010,NA,NA,Nass
414,Pink (Odd),2011,203585,240409,Nass
414,Pink (Odd),2012,NA,NA,Nass
414,Pink (Odd),2013,1417685,1784313,Nass
414,Pink (Odd),2014,NA,NA,Nass
414,Pink (Odd),2015,756813,984862,Nass
414,Pink (Odd),2016,NA,NA,Nass
414,Pink (Odd),2017,1471216,1713019,Nass
414,Pink (Odd),2018,NA,NA,Nass
414,Pink (Odd),2019,254459,296462,Nass
414,Pink (Odd),2020,NA,NA,Nass
414,Pink (Odd),2021,900891,1085874,Nass
414,Pink (Odd),2022,NA,NA,Nass
415,Pink (Odd),1950,NA,NA,Nass
415,Pink (Odd),1951,NA,NA,Nass
415,Pink (Odd),1952,NA,NA,Nass
415,Pink (Odd),1953,NA,NA,Nass
415,Pink (Odd),1954,NA,NA,Nass
415,Pink (Odd),1955,NA,NA,Nass
415,Pink (Odd),1956,NA,NA,Nass
415,Pink (Odd),1957,NA,NA,Nass
415,Pink (Odd),1958,NA,NA,Nass
415,Pink (Odd),1959,NA,NA,Nass
415,Pink (Odd),1960,NA,NA,Nass
415,Pink (Odd),1961,NA,NA,Nass
415,Pink (Odd),1962,NA,NA,Nass
415,Pink (Odd),1963,NA,NA,Nass
415,Pink (Odd),1964,NA,NA,Nass
415,Pink (Odd),1965,NA,NA,Nass
415,Pink (Odd),1966,NA,NA,Nass
415,Pink (Odd),1967,NA,NA,Nass
415,Pink (Odd),1968,NA,NA,Nass
415,Pink (Odd),1969,NA,NA,Nass
415,Pink (Odd),1970,NA,NA,Nass
415,Pink (Odd),1971,NA,NA,Nass
415,Pink (Odd),1972,NA,NA,Nass
415,Pink (Odd),1973,NA,NA,Nass
415,Pink (Odd),1974,NA,NA,Nass
415,Pink (Odd),1975,NA,NA,Nass
415,Pink (Odd),1976,NA,NA,Nass
415,Pink (Odd),1977,NA,NA,Nass
415,Pink (Odd),1978,NA,NA,Nass
415,Pink (Odd),1979,NA,NA,Nass
415,Pink (Odd),1980,NA,NA,Nass
415,Pink (Odd),1981,NA,NA,Nass
415,Pink (Odd),1982,NA,NA,Nass
415,Pink (Odd),1983,NA,NA,Nass
415,Pink (Odd),1984,NA,NA,Nass
415,Pink (Odd),1985,NA,NA,Nass
415,Pink (Odd),1986,NA,NA,Nass
415,Pink (Odd),1987,NA,NA,Nass
415,Pink (Odd),1988,NA,NA,Nass
415,Pink (Odd),1989,NA,NA,Nass
415,Pink (Odd),1990,NA,NA,Nass
415,Pink (Odd),1991,NA,NA,Nass
415,Pink (Odd),1992,NA,NA,Nass
415,Pink (Odd),1993,NA,NA,Nass
415,Pink (Odd),1994,NA,NA,Nass
415,Pink (Odd),1995,NA,NA,Nass
415,Pink (Odd),1996,NA,NA,Nass
415,Pink (Odd),1997,NA,NA,Nass
415,Pink (Odd),1998,NA,NA,Nass
415,Pink (Odd),1999,NA,NA,Nass
415,Pink (Odd),2000,NA,NA,Nass
415,Pink (Odd),2001,NA,NA,Nass
415,Pink (Odd),2002,NA,NA,Nass
415,Pink (Odd),2003,NA,NA,Nass
415,Pink (Odd),2004,NA,NA,Nass
415,Pink (Odd),2005,NA,NA,Nass
415,Pink (Odd),2006,NA,NA,Nass
415,Pink (Odd),2007,NA,NA,Nass
415,Pink (Odd),2008,NA,NA,Nass
415,Pink (Odd),2009,NA,NA,Nass
415,Pink (Odd),2010,NA,NA,Nass
415,Pink (Odd),2011,NA,NA,Nass
415,Pink (Odd),2012,NA,NA,Nass
415,Pink (Odd),2013,NA,NA,Nass
415,Pink (Odd),2014,NA,NA,Nass
415,Pink (Odd),2015,NA,NA,Nass
415,Pink (Odd),2016,NA,NA,Nass
415,Pink (Odd),2017,NA,NA,Nass
415,Pink (Odd),2018,NA,NA,Nass
415,Pink (Odd),2019,NA,NA,Nass
415,Pink (Odd),2020,NA,NA,Nass
415,Pink (Odd),2021,NA,NA,Nass
415,Pink (Odd),2022,NA,NA,Nass
418,Lake Sockeye,1950,NA,NA,Nass
418,Lake Sockeye,1951,NA,NA,Nass
418,Lake Sockeye,1952,NA,NA,Nass
418,Lake Sockeye,1953,NA,NA,Nass
418,Lake Sockeye,1954,NA,NA,Nass
418,Lake Sockeye,1955,NA,NA,Nass
418,Lake Sockeye,1956,NA,NA,Nass
418,Lake Sockeye,1957,NA,NA,Nass
418,Lake Sockeye,1958,NA,NA,Nass
418,Lake Sockeye,1959,NA,NA,Nass
418,Lake Sockeye,1960,NA,NA,Nass
418,Lake Sockeye,1961,NA,NA,Nass
418,Lake Sockeye,1962,NA,NA,Nass
418,Lake Sockeye,1963,NA,NA,Nass
418,Lake Sockeye,1964,NA,NA,Nass
418,Lake Sockeye,1965,NA,NA,Nass
418,Lake Sockeye,1966,NA,NA,Nass
418,Lake Sockeye,1967,NA,NA,Nass
418,Lake Sockeye,1968,NA,NA,Nass
418,Lake Sockeye,1969,NA,NA,Nass
418,Lake Sockeye,1970,NA,NA,Nass
418,Lake Sockeye,1971,NA,NA,Nass
418,Lake Sockeye,1972,NA,NA,Nass
418,Lake Sockeye,1973,NA,NA,Nass
418,Lake Sockeye,1974,NA,NA,Nass
418,Lake Sockeye,1975,NA,NA,Nass
418,Lake Sockeye,1976,NA,NA,Nass
418,Lake Sockeye,1977,NA,NA,Nass
418,Lake Sockeye,1978,NA,NA,Nass
418,Lake Sockeye,1979,NA,NA,Nass
418,Lake Sockeye,1980,NA,NA,Nass
418,Lake Sockeye,1981,NA,NA,Nass
418,Lake Sockeye,1982,NA,NA,Nass
418,Lake Sockeye,1983,NA,NA,Nass
418,Lake Sockeye,1984,NA,NA,Nass
418,Lake Sockeye,1985,NA,NA,Nass
418,Lake Sockeye,1986,NA,NA,Nass
418,Lake Sockeye,1987,NA,NA,Nass
418,Lake Sockeye,1988,NA,NA,Nass
418,Lake Sockeye,1989,NA,NA,Nass
418,Lake Sockeye,1990,NA,NA,Nass
418,Lake Sockeye,1991,NA,NA,Nass
418,Lake Sockeye,1992,NA,NA,Nass
418,Lake Sockeye,1993,NA,NA,Nass
418,Lake Sockeye,1994,NA,NA,Nass
418,Lake Sockeye,1995,NA,NA,Nass
418,Lake Sockeye,1996,NA,NA,Nass
418,Lake Sockeye,1997,NA,NA,Nass
418,Lake Sockeye,1998,NA,NA,Nass
418,Lake Sockeye,1999,NA,NA,Nass
418,Lake Sockeye,2000,NA,NA,Nass
418,Lake Sockeye,2001,NA,NA,Nass
418,Lake Sockeye,2002,NA,NA,Nass
418,Lake Sockeye,2003,NA,NA,Nass
418,Lake Sockeye,2004,NA,NA,Nass
418,Lake Sockeye,2005,NA,NA,Nass
418,Lake Sockeye,2006,NA,NA,Nass
418,Lake Sockeye,2007,NA,NA,Nass
418,Lake Sockeye,2008,NA,NA,Nass
418,Lake Sockeye,2009,NA,NA,Nass
418,Lake Sockeye,2010,NA,NA,Nass
418,Lake Sockeye,2011,NA,NA,Nass
418,Lake Sockeye,2012,NA,NA,Nass
418,Lake Sockeye,2013,NA,NA,Nass
418,Lake Sockeye,2014,NA,NA,Nass
418,Lake Sockeye,2015,NA,NA,Nass
418,Lake Sockeye,2016,NA,NA,Nass
418,Lake Sockeye,2017,NA,NA,Nass
418,Lake Sockeye,2018,NA,NA,Nass
418,Lake Sockeye,2019,NA,NA,Nass
418,Lake Sockeye,2020,NA,NA,Nass
418,Lake Sockeye,2021,NA,NA,Nass
418,Lake Sockeye,2022,NA,NA,Nass
419,Lake Sockeye,1950,NA,NA,Nass
419,Lake Sockeye,1951,NA,NA,Nass
419,Lake Sockeye,1952,NA,NA,Nass
419,Lake Sockeye,1953,NA,NA,Nass
419,Lake Sockeye,1954,NA,NA,Nass
419,Lake Sockeye,1955,NA,NA,Nass
419,Lake Sockeye,1956,NA,NA,Nass
419,Lake Sockeye,1957,NA,NA,Nass
419,Lake Sockeye,1958,NA,NA,Nass
419,Lake Sockeye,1959,NA,NA,Nass
419,Lake Sockeye,1960,NA,NA,Nass
419,Lake Sockeye,1961,NA,NA,Nass
419,Lake Sockeye,1962,NA,NA,Nass
419,Lake Sockeye,1963,NA,NA,Nass
419,Lake Sockeye,1964,NA,NA,Nass
419,Lake Sockeye,1965,NA,NA,Nass
419,Lake Sockeye,1966,NA,NA,Nass
419,Lake Sockeye,1967,NA,NA,Nass
419,Lake Sockeye,1968,NA,NA,Nass
419,Lake Sockeye,1969,NA,NA,Nass
419,Lake Sockeye,1970,NA,NA,Nass
419,Lake Sockeye,1971,NA,NA,Nass
419,Lake Sockeye,1972,NA,NA,Nass
419,Lake Sockeye,1973,NA,NA,Nass
419,Lake Sockeye,1974,NA,NA,Nass
419,Lake Sockeye,1975,NA,NA,Nass
419,Lake Sockeye,1976,NA,NA,Nass
419,Lake Sockeye,1977,NA,NA,Nass
419,Lake Sockeye,1978,NA,NA,Nass
419,Lake Sockeye,1979,NA,NA,Nass
419,Lake Sockeye,1980,NA,NA,Nass
419,Lake Sockeye,1981,NA,NA,Nass
419,Lake Sockeye,1982,NA,NA,Nass
419,Lake Sockeye,1983,NA,NA,Nass
419,Lake Sockeye,1984,NA,NA,Nass
419,Lake Sockeye,1985,NA,NA,Nass
419,Lake Sockeye,1986,NA,NA,Nass
419,Lake Sockeye,1987,NA,NA,Nass
419,Lake Sockeye,1988,NA,NA,Nass
419,Lake Sockeye,1989,NA,NA,Nass
419,Lake Sockeye,1990,NA,NA,Nass
419,Lake Sockeye,1991,NA,NA,Nass
419,Lake Sockeye,1992,NA,NA,Nass
419,Lake Sockeye,1993,NA,NA,Nass
419,Lake Sockeye,1994,NA,NA,Nass
419,Lake Sockeye,1995,NA,NA,Nass
419,Lake Sockeye,1996,NA,NA,Nass
419,Lake Sockeye,1997,NA,NA,Nass
419,Lake Sockeye,1998,NA,NA,Nass
419,Lake Sockeye,1999,NA,NA,Nass
419,Lake Sockeye,2000,NA,NA,Nass
419,Lake Sockeye,2001,NA,NA,Nass
419,Lake Sockeye,2002,NA,NA,Nass
419,Lake Sockeye,2003,NA,NA,Nass
419,Lake Sockeye,2004,NA,NA,Nass
419,Lake Sockeye,2005,NA,NA,Nass
419,Lake Sockeye,2006,NA,NA,Nass
419,Lake Sockeye,2007,NA,NA,Nass
419,Lake Sockeye,2008,NA,NA,Nass
419,Lake Sockeye,2009,NA,NA,Nass
419,Lake Sockeye,2010,NA,NA,Nass
419,Lake Sockeye,2011,NA,NA,Nass
419,Lake Sockeye,2012,NA,NA,Nass
419,Lake Sockeye,2013,NA,NA,Nass
419,Lake Sockeye,2014,NA,NA,Nass
419,Lake Sockeye,2015,NA,NA,Nass
419,Lake Sockeye,2016,NA,NA,Nass
419,Lake Sockeye,2017,NA,NA,Nass
419,Lake Sockeye,2018,NA,NA,Nass
419,Lake Sockeye,2019,NA,NA,Nass
419,Lake Sockeye,2020,NA,NA,Nass
419,Lake Sockeye,2021,NA,NA,Nass
419,Lake Sockeye,2022,NA,NA,Nass
420,Lake Sockeye,1950,NA,NA,Nass
420,Lake Sockeye,1951,NA,NA,Nass
420,Lake Sockeye,1952,NA,NA,Nass
420,Lake Sockeye,1953,NA,NA,Nass
420,Lake Sockeye,1954,NA,NA,Nass
420,Lake Sockeye,1955,NA,NA,Nass
420,Lake Sockeye,1956,NA,NA,Nass
420,Lake Sockeye,1957,NA,NA,Nass
420,Lake Sockeye,1958,NA,NA,Nass
420,Lake Sockeye,1959,NA,NA,Nass
420,Lake Sockeye,1960,NA,NA,Nass
420,Lake Sockeye,1961,NA,NA,Nass
420,Lake Sockeye,1962,NA,NA,Nass
420,Lake Sockeye,1963,NA,NA,Nass
420,Lake Sockeye,1964,NA,NA,Nass
420,Lake Sockeye,1965,NA,NA,Nass
420,Lake Sockeye,1966,NA,NA,Nass
420,Lake Sockeye,1967,NA,NA,Nass
420,Lake Sockeye,1968,NA,NA,Nass
420,Lake Sockeye,1969,NA,NA,Nass
420,Lake Sockeye,1970,NA,NA,Nass
420,Lake Sockeye,1971,NA,NA,Nass
420,Lake Sockeye,1972,NA,NA,Nass
420,Lake Sockeye,1973,NA,NA,Nass
420,Lake Sockeye,1974,NA,NA,Nass
420,Lake Sockeye,1975,NA,NA,Nass
420,Lake Sockeye,1976,NA,NA,Nass
420,Lake Sockeye,1977,NA,NA,Nass
420,Lake Sockeye,1978,NA,NA,Nass
420,Lake Sockeye,1979,NA,NA,Nass
420,Lake Sockeye,1980,NA,NA,Nass
420,Lake Sockeye,1981,NA,NA,Nass
420,Lake Sockeye,1982,NA,NA,Nass
420,Lake Sockeye,1983,NA,NA,Nass
420,Lake Sockeye,1984,NA,NA,Nass
420,Lake Sockeye,1985,NA,NA,Nass
420,Lake Sockeye,1986,NA,NA,Nass
420,Lake Sockeye,1987,NA,NA,Nass
420,Lake Sockeye,1988,NA,NA,Nass
420,Lake Sockeye,1989,NA,NA,Nass
420,Lake Sockeye,1990,NA,NA,Nass
420,Lake Sockeye,1991,NA,NA,Nass
420,Lake Sockeye,1992,NA,NA,Nass
420,Lake Sockeye,1993,NA,NA,Nass
420,Lake Sockeye,1994,NA,NA,Nass
420,Lake Sockeye,1995,NA,NA,Nass
420,Lake Sockeye,1996,NA,NA,Nass
420,Lake Sockeye,1997,NA,NA,Nass
420,Lake Sockeye,1998,NA,NA,Nass
420,Lake Sockeye,1999,NA,NA,Nass
420,Lake Sockeye,2000,NA,NA,Nass
420,Lake Sockeye,2001,NA,NA,Nass
420,Lake Sockeye,2002,NA,NA,Nass
420,Lake Sockeye,2003,NA,NA,Nass
420,Lake Sockeye,2004,NA,NA,Nass
420,Lake Sockeye,2005,NA,NA,Nass
420,Lake Sockeye,2006,NA,NA,Nass
420,Lake Sockeye,2007,NA,NA,Nass
420,Lake Sockeye,2008,NA,NA,Nass
420,Lake Sockeye,2009,NA,NA,Nass
420,Lake Sockeye,2010,NA,NA,Nass
420,Lake Sockeye,2011,NA,NA,Nass
420,Lake Sockeye,2012,NA,NA,Nass
420,Lake Sockeye,2013,NA,NA,Nass
420,Lake Sockeye,2014,NA,NA,Nass
420,Lake Sockeye,2015,NA,NA,Nass
420,Lake Sockeye,2016,NA,NA,Nass
420,Lake Sockeye,2017,NA,NA,Nass
420,Lake Sockeye,2018,NA,NA,Nass
420,Lake Sockeye,2019,NA,NA,Nass
420,Lake Sockeye,2020,NA,NA,Nass
420,Lake Sockeye,2021,NA,NA,Nass
420,Lake Sockeye,2022,NA,NA,Nass
421,Lake Sockeye,1950,NA,NA,Nass
421,Lake Sockeye,1951,NA,NA,Nass
421,Lake Sockeye,1952,NA,NA,Nass
421,Lake Sockeye,1953,NA,NA,Nass
421,Lake Sockeye,1954,NA,NA,Nass
421,Lake Sockeye,1955,NA,NA,Nass
421,Lake Sockeye,1956,NA,NA,Nass
421,Lake Sockeye,1957,NA,NA,Nass
421,Lake Sockeye,1958,NA,NA,Nass
421,Lake Sockeye,1959,NA,NA,Nass
421,Lake Sockeye,1960,NA,NA,Nass
421,Lake Sockeye,1961,NA,NA,Nass
421,Lake Sockeye,1962,NA,NA,Nass
421,Lake Sockeye,1963,NA,NA,Nass
421,Lake Sockeye,1964,NA,NA,Nass
421,Lake Sockeye,1965,NA,NA,Nass
421,Lake Sockeye,1966,NA,NA,Nass
421,Lake Sockeye,1967,NA,NA,Nass
421,Lake Sockeye,1968,NA,NA,Nass
421,Lake Sockeye,1969,NA,NA,Nass
421,Lake Sockeye,1970,NA,NA,Nass
421,Lake Sockeye,1971,NA,NA,Nass
421,Lake Sockeye,1972,NA,NA,Nass
421,Lake Sockeye,1973,NA,NA,Nass
421,Lake Sockeye,1974,NA,NA,Nass
421,Lake Sockeye,1975,NA,NA,Nass
421,Lake Sockeye,1976,NA,NA,Nass
421,Lake Sockeye,1977,NA,NA,Nass
421,Lake Sockeye,1978,NA,NA,Nass
421,Lake Sockeye,1979,NA,NA,Nass
421,Lake Sockeye,1980,NA,NA,Nass
421,Lake Sockeye,1981,NA,NA,Nass
421,Lake Sockeye,1982,5000,15030,Nass
421,Lake Sockeye,1983,500,2266,Nass
421,Lake Sockeye,1984,1000,3737,Nass
421,Lake Sockeye,1985,15000,40304,Nass
421,Lake Sockeye,1986,10000,43837,Nass
421,Lake Sockeye,1987,2000,7745,Nass
421,Lake Sockeye,1988,2000,6771,Nass
421,Lake Sockeye,1989,5000,32650,Nass
421,Lake Sockeye,1990,4000,14431,Nass
421,Lake Sockeye,1991,3000,13719,Nass
421,Lake Sockeye,1992,4500,18235,Nass
421,Lake Sockeye,1993,8150,45815,Nass
421,Lake Sockeye,1994,3875,12114,Nass
421,Lake Sockeye,1995,1035,6830,Nass
421,Lake Sockeye,1996,1543,10210,Nass
421,Lake Sockeye,1997,3000,13697,Nass
421,Lake Sockeye,1998,8190,24322,Nass
421,Lake Sockeye,1999,1200,5516,Nass
421,Lake Sockeye,2000,500,1791,Nass
421,Lake Sockeye,2001,1750,7053,Nass
421,Lake Sockeye,2002,463,1663,Nass
421,Lake Sockeye,2003,1568,5981,Nass
421,Lake Sockeye,2004,586,2611,Nass
421,Lake Sockeye,2005,505,1368,Nass
421,Lake Sockeye,2006,1701,4729,Nass
421,Lake Sockeye,2007,2067,9463,Nass
421,Lake Sockeye,2008,2000,3797,Nass
421,Lake Sockeye,2009,1716,4160,Nass
421,Lake Sockeye,2010,1970,3441,Nass
421,Lake Sockeye,2011,2996,6159,Nass
421,Lake Sockeye,2012,1915,4184,Nass
421,Lake Sockeye,2013,2300,5386,Nass
421,Lake Sockeye,2014,4549,8779,Nass
421,Lake Sockeye,2015,4117,10056,Nass
421,Lake Sockeye,2016,3548,5859,Nass
421,Lake Sockeye,2017,2140,3141,Nass
421,Lake Sockeye,2018,4675,6588,Nass
421,Lake Sockeye,2019,1777,2880,Nass
421,Lake Sockeye,2020,4883,6962,Nass
421,Lake Sockeye,2021,11058,17437,Nass
421,Lake Sockeye,2022,21051,30716,Nass
421,Lake Sockeye,2023,11315,16568,Nass
422,Lake Sockeye,1950,NA,NA,Nass
422,Lake Sockeye,1951,NA,NA,Nass
422,Lake Sockeye,1952,NA,NA,Nass
422,Lake Sockeye,1953,NA,NA,Nass
422,Lake Sockeye,1954,NA,NA,Nass
422,Lake Sockeye,1955,NA,NA,Nass
422,Lake Sockeye,1956,NA,NA,Nass
422,Lake Sockeye,1957,NA,NA,Nass
422,Lake Sockeye,1958,NA,NA,Nass
422,Lake Sockeye,1959,NA,NA,Nass
422,Lake Sockeye,1960,NA,NA,Nass
422,Lake Sockeye,1961,NA,NA,Nass
422,Lake Sockeye,1962,NA,NA,Nass
422,Lake Sockeye,1963,NA,NA,Nass
422,Lake Sockeye,1964,NA,NA,Nass
422,Lake Sockeye,1965,NA,NA,Nass
422,Lake Sockeye,1966,NA,NA,Nass
422,Lake Sockeye,1967,NA,NA,Nass
422,Lake Sockeye,1968,NA,NA,Nass
422,Lake Sockeye,1969,NA,NA,Nass
422,Lake Sockeye,1970,NA,NA,Nass
422,Lake Sockeye,1971,NA,NA,Nass
422,Lake Sockeye,1972,NA,NA,Nass
422,Lake Sockeye,1973,NA,NA,Nass
422,Lake Sockeye,1974,NA,NA,Nass
422,Lake Sockeye,1975,NA,NA,Nass
422,Lake Sockeye,1976,NA,NA,Nass
422,Lake Sockeye,1977,NA,NA,Nass
422,Lake Sockeye,1978,NA,NA,Nass
422,Lake Sockeye,1979,NA,NA,Nass
422,Lake Sockeye,1980,NA,NA,Nass
422,Lake Sockeye,1981,NA,NA,Nass
422,Lake Sockeye,1982,20000,57664,Nass
422,Lake Sockeye,1983,2000,6587,Nass
422,Lake Sockeye,1984,6000,15957,Nass
422,Lake Sockeye,1985,15000,32187,Nass
422,Lake Sockeye,1986,25000,78895,Nass
422,Lake Sockeye,1987,7500,20874,Nass
422,Lake Sockeye,1988,2500,7293,Nass
422,Lake Sockeye,1989,15000,65621,Nass
422,Lake Sockeye,1990,14000,39516,Nass
422,Lake Sockeye,1991,2000,6769,Nass
422,Lake Sockeye,1992,5000,16213,Nass
422,Lake Sockeye,1993,12000,60103,Nass
422,Lake Sockeye,1994,2375,7473,Nass
422,Lake Sockeye,1995,1125,7532,Nass
422,Lake Sockeye,1996,1000,5374,Nass
422,Lake Sockeye,1997,9000,46960,Nass
422,Lake Sockeye,1998,3500,7922,Nass
422,Lake Sockeye,1999,13000,53050,Nass
422,Lake Sockeye,2000,500,1881,Nass
422,Lake Sockeye,2001,1408,4700,Nass
422,Lake Sockeye,2002,5887,23536,Nass
422,Lake Sockeye,2003,7078,27367,Nass
422,Lake Sockeye,2004,800,3255,Nass
422,Lake Sockeye,2005,4235,11666,Nass
422,Lake Sockeye,2006,5287,15517,Nass
422,Lake Sockeye,2007,5665,16324,Nass
422,Lake Sockeye,2008,5531,10051,Nass
422,Lake Sockeye,2009,6231,14882,Nass
422,Lake Sockeye,2010,5771,9798,Nass
422,Lake Sockeye,2011,10273,21338,Nass
422,Lake Sockeye,2012,3688,7763,Nass
422,Lake Sockeye,2013,397,913,Nass
422,Lake Sockeye,2014,438,820,Nass
422,Lake Sockeye,2015,7044,17533,Nass
422,Lake Sockeye,2016,19797,33367,Nass
422,Lake Sockeye,2017,7240,10631,Nass
422,Lake Sockeye,2018,290,413,Nass
422,Lake Sockeye,2019,6007,9902,Nass
422,Lake Sockeye,2020,3256,4770,Nass
422,Lake Sockeye,2021,8441,14024,Nass
422,Lake Sockeye,2022,5099,7668,Nass
422,Lake Sockeye,2023,8490,12657,Nass
423,Lake Sockeye,1950,NA,NA,Nass
423,Lake Sockeye,1951,NA,NA,Nass
423,Lake Sockeye,1952,NA,NA,Nass
423,Lake Sockeye,1953,NA,NA,Nass
423,Lake Sockeye,1954,NA,NA,Nass
423,Lake Sockeye,1955,NA,NA,Nass
423,Lake Sockeye,1956,NA,NA,Nass
423,Lake Sockeye,1957,NA,NA,Nass
423,Lake Sockeye,1958,NA,NA,Nass
423,Lake Sockeye,1959,NA,NA,Nass
423,Lake Sockeye,1960,NA,NA,Nass
423,Lake Sockeye,1961,NA,NA,Nass
423,Lake Sockeye,1962,NA,NA,Nass
423,Lake Sockeye,1963,NA,NA,Nass
423,Lake Sockeye,1964,NA,NA,Nass
423,Lake Sockeye,1965,NA,NA,Nass
423,Lake Sockeye,1966,NA,NA,Nass
423,Lake Sockeye,1967,NA,NA,Nass
423,Lake Sockeye,1968,NA,NA,Nass
423,Lake Sockeye,1969,NA,NA,Nass
423,Lake Sockeye,1970,NA,NA,Nass
423,Lake Sockeye,1971,NA,NA,Nass
423,Lake Sockeye,1972,NA,NA,Nass
423,Lake Sockeye,1973,NA,NA,Nass
423,Lake Sockeye,1974,NA,NA,Nass
423,Lake Sockeye,1975,NA,NA,Nass
423,Lake Sockeye,1976,NA,NA,Nass
423,Lake Sockeye,1977,NA,NA,Nass
423,Lake Sockeye,1978,NA,NA,Nass
423,Lake Sockeye,1979,NA,NA,Nass
423,Lake Sockeye,1980,NA,NA,Nass
423,Lake Sockeye,1981,NA,NA,Nass
423,Lake Sockeye,1982,NA,NA,Nass
423,Lake Sockeye,1983,NA,NA,Nass
423,Lake Sockeye,1984,NA,NA,Nass
423,Lake Sockeye,1985,NA,NA,Nass
423,Lake Sockeye,1986,NA,NA,Nass
423,Lake Sockeye,1987,NA,NA,Nass
423,Lake Sockeye,1988,NA,NA,Nass
423,Lake Sockeye,1989,NA,NA,Nass
423,Lake Sockeye,1990,NA,NA,Nass
423,Lake Sockeye,1991,NA,NA,Nass
423,Lake Sockeye,1992,NA,NA,Nass
423,Lake Sockeye,1993,NA,NA,Nass
423,Lake Sockeye,1994,NA,NA,Nass
423,Lake Sockeye,1995,NA,NA,Nass
423,Lake Sockeye,1996,NA,NA,Nass
423,Lake Sockeye,1997,NA,NA,Nass
423,Lake Sockeye,1998,NA,NA,Nass
423,Lake Sockeye,1999,NA,NA,Nass
423,Lake Sockeye,2000,NA,NA,Nass
423,Lake Sockeye,2001,NA,NA,Nass
