"CUID","Species","Year","Region","Spawner.Abundance"
553,"Sockeye",1984,"CC",1000
554,"Sockeye",1984,"CC",NA
555,"Sockeye",1984,"CC",NA
556,"Sockeye",1984,"CC",NA
557,"Sockeye",1984,"CC",NA
558,"Sockeye",1984,"CC",NA
559,"Sockeye",1984,"CC",NA
560,"Sockeye",1984,"CC",1200
561,"Sockeye",1984,"CC",NA
562,"Sockeye",1984,"CC",NA
563,"Sockeye",1984,"CC",470
564,"Sockeye",1984,"CC",NA
565,"Sockeye",1984,"CC",200
566,"Sockeye",1984,"CC",NA
567,"Sockeye",1984,"CC",NA
568,"Sockeye",1984,"CC",NA
569,"Sockeye",1984,"CC",NA
570,"Sockeye",1984,"CC",NA
571,"Sockeye",1984,"CC",NA
572,"Sockeye",1984,"CC",4600
573,"Sockeye",1984,"CC",1000
574,"Sockeye",1984,"CC",NA
575,"Sockeye",1984,"CC",1000
576,"Sockeye",1984,"CC",NA
577,"Sockeye",1984,"CC",NA
578,"Sockeye",1984,"CC",7000
579,"Sockeye",1984,"CC",390
580,"Sockeye",1984,"CC",NA
581,"Sockeye",1984,"CC",NA
582,"Sockeye",1984,"CC",4400
583,"Sockeye",1984,"CC",NA
584,"Sockeye",1984,"CC",8000
585,"Sockeye",1984,"CC",1500
586,"Sockeye",1984,"CC",NA
587,"Sockeye",1984,"CC",NA
588,"Sockeye",1984,"CC",NA
589,"Sockeye",1984,"CC",NA
590,"Sockeye",1984,"CC",NA
591,"Sockeye",1984,"CC",NA
592,"Sockeye",1984,"CC",NA
593,"Sockeye",1984,"CC",NA
594,"Sockeye",1984,"CC",NA
595,"Sockeye",1984,"CC",NA
596,"Sockeye",1984,"CC",NA
597,"Sockeye",1984,"CC",2400
598,"Sockeye",1984,"CC",NA
599,"Sockeye",1984,"CC",7000
600,"Sockeye",1984,"CC",NA
601,"Sockeye",1984,"CC",NA
602,"Sockeye",1984,"CC",NA
603,"Sockeye",1984,"CC",NA
604,"Sockeye",1984,"CC",NA
605,"Sockeye",1984,"CC",NA
606,"Sockeye",1984,"CC",NA
607,"Sockeye",1984,"CC",100
608,"Pink (Even)",1984,"CC",1016612
609,"Pink (Even)",1984,"CC",2721936
610,"Pink (Odd)",1984,"CC",NA
611,"Pink (Odd)",1984,"CC",NA
612,"Pink (Odd)",1984,"CC",NA
613,"Sockeye",1984,"CC",NA
614,"Sockeye",1984,"CC",119538
615,"Sockeye",1984,"CC",NA
500,"Chum",1985,"CC",54014
501,"Chum",1985,"CC",43902
502,"Chum",1985,"CC",NA
503,"Chum",1985,"CC",219118
504,"Chum",1985,"CC",284596
505,"Chum",1985,"CC",NA
506,"Chum",1985,"CC",177644
507,"Chum",1985,"CC",123536
508,"Chum",1985,"CC",213268
509,"Chinook",1985,"CC",345
510,"Chinook",1985,"CC",775
511,"Chinook",1985,"CC",5827
512,"Chinook",1985,"CC",27560
513,"Chinook",1985,"CC",4000
514,"Chinook",1985,"CC",257
515,"Chinook",1985,"CC",823
516,"Coho",1985,"CC",NA
517,"Coho",1985,"CC",12300
518,"Coho",1985,"CC",20379
519,"Coho",1985,"CC",3621
520,"Coho",1985,"CC",115649
521,"Coho",1985,"CC",2400
522,"Coho",1985,"CC",56222
523,"Coho",1985,"CC",86858
524,"Sockeye",1985,"CC",250248
525,"Sockeye",1985,"CC",1067745
526,"Sockeye",1985,"CC",NA
527,"Sockeye",1985,"CC",NA
528,"Sockeye",1985,"CC",NA
529,"Sockeye",1985,"CC",NA
530,"Sockeye",1985,"CC",NA
531,"Sockeye",1985,"CC",NA
532,"Sockeye",1985,"CC",1800
533,"Sockeye",1985,"CC",NA
534,"Sockeye",1985,"CC",800
535,"Sockeye",1985,"CC",7000
536,"Sockeye",1985,"CC",NA
537,"Sockeye",1985,"CC",NA
538,"Sockeye",1985,"CC",34000
539,"Sockeye",1985,"CC",NA
540,"Sockeye",1985,"CC",NA
541,"Sockeye",1985,"CC",700
542,"Sockeye",1985,"CC",NA
543,"Sockeye",1985,"CC",NA
544,"Sockeye",1985,"CC",NA
545,"Sockeye",1985,"CC",NA
546,"Sockeye",1985,"CC",NA
547,"Sockeye",1985,"CC",NA
548,"Sockeye",1985,"CC",NA
549,"Sockeye",1985,"CC",NA
550,"Sockeye",1985,"CC",11000
551,"Sockeye",1985,"CC",NA
552,"Sockeye",1985,"CC",NA
553,"Sockeye",1985,"CC",6200
554,"Sockeye",1985,"CC",NA
555,"Sockeye",1985,"CC",NA
556,"Sockeye",1985,"CC",NA
557,"Sockeye",1985,"CC",NA
558,"Sockeye",1985,"CC",NA
559,"Sockeye",1985,"CC",400
560,"Sockeye",1985,"CC",2200
561,"Sockeye",1985,"CC",NA
562,"Sockeye",1985,"CC",NA
563,"Sockeye",1985,"CC",660
564,"Sockeye",1985,"CC",NA
565,"Sockeye",1985,"CC",8000
566,"Sockeye",1985,"CC",NA
567,"Sockeye",1985,"CC",NA
568,"Sockeye",1985,"CC",NA
569,"Sockeye",1985,"CC",NA
570,"Sockeye",1985,"CC",NA
571,"Sockeye",1985,"CC",NA
572,"Sockeye",1985,"CC",3400
573,"Sockeye",1985,"CC",5000
574,"Sockeye",1985,"CC",NA
575,"Sockeye",1985,"CC",1000
576,"Sockeye",1985,"CC",NA
577,"Sockeye",1985,"CC",NA
578,"Sockeye",1985,"CC",16000
579,"Sockeye",1985,"CC",96
580,"Sockeye",1985,"CC",NA
581,"Sockeye",1985,"CC",NA
582,"Sockeye",1985,"CC",2000
583,"Sockeye",1985,"CC",NA
584,"Sockeye",1985,"CC",3600
585,"Sockeye",1985,"CC",500
586,"Sockeye",1985,"CC",NA
587,"Sockeye",1985,"CC",NA
588,"Sockeye",1985,"CC",140
589,"Sockeye",1985,"CC",NA
590,"Sockeye",1985,"CC",NA
591,"Sockeye",1985,"CC",NA
592,"Sockeye",1985,"CC",NA
593,"Sockeye",1985,"CC",NA
594,"Sockeye",1985,"CC",NA
595,"Sockeye",1985,"CC",NA
596,"Sockeye",1985,"CC",NA
597,"Sockeye",1985,"CC",1750
598,"Sockeye",1985,"CC",NA
599,"Sockeye",1985,"CC",15000
600,"Sockeye",1985,"CC",NA
601,"Sockeye",1985,"CC",NA
602,"Sockeye",1985,"CC",NA
603,"Sockeye",1985,"CC",NA
604,"Sockeye",1985,"CC",NA
605,"Sockeye",1985,"CC",NA
606,"Sockeye",1985,"CC",NA
607,"Sockeye",1985,"CC",260
608,"Pink (Even)",1985,"CC",NA
609,"Pink (Even)",1985,"CC",NA
610,"Pink (Odd)",1985,"CC",4000002
611,"Pink (Odd)",1985,"CC",1134396
612,"Pink (Odd)",1985,"CC",1895939
613,"Sockeye",1985,"CC",NA
614,"Sockeye",1985,"CC",132874
615,"Sockeye",1985,"CC",NA
500,"Chum",1986,"CC",136412
501,"Chum",1986,"CC",267784
502,"Chum",1986,"CC",NA
503,"Chum",1986,"CC",195528
504,"Chum",1986,"CC",399659
505,"Chum",1986,"CC",NA
506,"Chum",1986,"CC",165520
507,"Chum",1986,"CC",171672
508,"Chum",1986,"CC",292683
509,"Chinook",1986,"CC",798
510,"Chinook",1986,"CC",565
511,"Chinook",1986,"CC",11654
512,"Chinook",1986,"CC",21300
513,"Chinook",1986,"CC",3300
514,"Chinook",1986,"CC",2574
515,"Chinook",1986,"CC",1164
516,"Coho",1986,"CC",NA
517,"Coho",1986,"CC",5816
518,"Coho",1986,"CC",40079
519,"Coho",1986,"CC",2490
520,"Coho",1986,"CC",203747
521,"Coho",1986,"CC",3300
522,"Coho",1986,"CC",32452
523,"Coho",1986,"CC",84297
524,"Sockeye",1986,"CC",199197
525,"Sockeye",1986,"CC",992464
526,"Sockeye",1986,"CC",NA
527,"Sockeye",1986,"CC",NA
528,"Sockeye",1986,"CC",NA
529,"Sockeye",1986,"CC",500
530,"Sockeye",1986,"CC",NA
531,"Sockeye",1986,"CC",NA
532,"Sockeye",1986,"CC",3600
533,"Sockeye",1986,"CC",NA
534,"Sockeye",1986,"CC",500
535,"Sockeye",1986,"CC",2400
536,"Sockeye",1986,"CC",NA
537,"Sockeye",1986,"CC",NA
538,"Sockeye",1986,"CC",40000
539,"Sockeye",1986,"CC",NA
540,"Sockeye",1986,"CC",NA
541,"Sockeye",1986,"CC",350
542,"Sockeye",1986,"CC",NA
543,"Sockeye",1986,"CC",NA
544,"Sockeye",1986,"CC",NA
545,"Sockeye",1986,"CC",NA
546,"Sockeye",1986,"CC",NA
547,"Sockeye",1986,"CC",NA
548,"Sockeye",1986,"CC",NA
549,"Sockeye",1986,"CC",NA
550,"Sockeye",1986,"CC",1000
551,"Sockeye",1986,"CC",NA
552,"Sockeye",1986,"CC",NA
553,"Sockeye",1986,"CC",3000
554,"Sockeye",1986,"CC",NA
555,"Sockeye",1986,"CC",NA
556,"Sockeye",1986,"CC",NA
557,"Sockeye",1986,"CC",NA
558,"Sockeye",1986,"CC",NA
559,"Sockeye",1986,"CC",1000
560,"Sockeye",1986,"CC",1000
561,"Sockeye",1986,"CC",NA
562,"Sockeye",1986,"CC",NA
563,"Sockeye",1986,"CC",910
564,"Sockeye",1986,"CC",NA
565,"Sockeye",1986,"CC",1000
566,"Sockeye",1986,"CC",NA
567,"Sockeye",1986,"CC",NA
568,"Sockeye",1986,"CC",NA
569,"Sockeye",1986,"CC",NA
570,"Sockeye",1986,"CC",NA
571,"Sockeye",1986,"CC",NA
572,"Sockeye",1986,"CC",5800
573,"Sockeye",1986,"CC",1000
574,"Sockeye",1986,"CC",NA
575,"Sockeye",1986,"CC",2400
576,"Sockeye",1986,"CC",NA
577,"Sockeye",1986,"CC",NA
578,"Sockeye",1986,"CC",7000
579,"Sockeye",1986,"CC",496
580,"Sockeye",1986,"CC",NA
581,"Sockeye",1986,"CC",NA
582,"Sockeye",1986,"CC",4000
583,"Sockeye",1986,"CC",NA
584,"Sockeye",1986,"CC",2900
585,"Sockeye",1986,"CC",570
586,"Sockeye",1986,"CC",NA
587,"Sockeye",1986,"CC",NA
588,"Sockeye",1986,"CC",NA
589,"Sockeye",1986,"CC",NA
590,"Sockeye",1986,"CC",NA
591,"Sockeye",1986,"CC",NA
592,"Sockeye",1986,"CC",NA
593,"Sockeye",1986,"CC",NA
594,"Sockeye",1986,"CC",NA
595,"Sockeye",1986,"CC",NA
596,"Sockeye",1986,"CC",NA
597,"Sockeye",1986,"CC",2000
598,"Sockeye",1986,"CC",NA
599,"Sockeye",1986,"CC",8000
600,"Sockeye",1986,"CC",NA
601,"Sockeye",1986,"CC",NA
602,"Sockeye",1986,"CC",NA
603,"Sockeye",1986,"CC",NA
604,"Sockeye",1986,"CC",NA
605,"Sockeye",1986,"CC",NA
606,"Sockeye",1986,"CC",NA
607,"Sockeye",1986,"CC",260
608,"Pink (Even)",1986,"CC",1328543
609,"Pink (Even)",1986,"CC",8735211
610,"Pink (Odd)",1986,"CC",NA
611,"Pink (Odd)",1986,"CC",NA
612,"Pink (Odd)",1986,"CC",NA
613,"Sockeye",1986,"CC",NA
614,"Sockeye",1986,"CC",53060
615,"Sockeye",1986,"CC",NA
500,"Chum",1987,"CC",80482
501,"Chum",1987,"CC",92600
502,"Chum",1987,"CC",NA
503,"Chum",1987,"CC",156364
504,"Chum",1987,"CC",187383
505,"Chum",1987,"CC",NA
506,"Chum",1987,"CC",93612
507,"Chum",1987,"CC",80879
508,"Chum",1987,"CC",99866
509,"Chinook",1987,"CC",1575
510,"Chinook",1987,"CC",1584
511,"Chinook",1987,"CC",8740
512,"Chinook",1987,"CC",14425
513,"Chinook",1987,"CC",1144
514,"Chinook",1987,"CC",429
515,"Chinook",1987,"CC",927
516,"Coho",1987,"CC",NA
517,"Coho",1987,"CC",48424
518,"Coho",1987,"CC",10183
519,"Coho",1987,"CC",3621
520,"Coho",1987,"CC",106950
521,"Coho",1987,"CC",1950
522,"Coho",1987,"CC",32959
523,"Coho",1987,"CC",64183
524,"Sockeye",1987,"CC",200198
525,"Sockeye",1987,"CC",737404
526,"Sockeye",1987,"CC",NA
527,"Sockeye",1987,"CC",NA
528,"Sockeye",1987,"CC",NA
529,"Sockeye",1987,"CC",20
530,"Sockeye",1987,"CC",NA
531,"Sockeye",1987,"CC",NA
532,"Sockeye",1987,"CC",4800
533,"Sockeye",1987,"CC",NA
534,"Sockeye",1987,"CC",400
535,"Sockeye",1987,"CC",2000
536,"Sockeye",1987,"CC",NA
537,"Sockeye",1987,"CC",NA
538,"Sockeye",1987,"CC",50000
539,"Sockeye",1987,"CC",NA
540,"Sockeye",1987,"CC",NA
541,"Sockeye",1987,"CC",770
542,"Sockeye",1987,"CC",NA
543,"Sockeye",1987,"CC",NA
544,"Sockeye",1987,"CC",NA
545,"Sockeye",1987,"CC",NA
546,"Sockeye",1987,"CC",NA
547,"Sockeye",1987,"CC",NA
548,"Sockeye",1987,"CC",NA
549,"Sockeye",1987,"CC",NA
550,"Sockeye",1987,"CC",7000
551,"Sockeye",1987,"CC",NA
552,"Sockeye",1987,"CC",NA
553,"Sockeye",1987,"CC",3000
554,"Sockeye",1987,"CC",NA
555,"Sockeye",1987,"CC",NA
556,"Sockeye",1987,"CC",NA
557,"Sockeye",1987,"CC",NA
558,"Sockeye",1987,"CC",NA
559,"Sockeye",1987,"CC",NA
560,"Sockeye",1987,"CC",1000
561,"Sockeye",1987,"CC",NA
562,"Sockeye",1987,"CC",NA
563,"Sockeye",1987,"CC",700
564,"Sockeye",1987,"CC",NA
565,"Sockeye",1987,"CC",2000
566,"Sockeye",1987,"CC",NA
567,"Sockeye",1987,"CC",NA
568,"Sockeye",1987,"CC",NA
569,"Sockeye",1987,"CC",NA
570,"Sockeye",1987,"CC",NA
571,"Sockeye",1987,"CC",NA
572,"Sockeye",1987,"CC",5000
573,"Sockeye",1987,"CC",9000
574,"Sockeye",1987,"CC",NA
575,"Sockeye",1987,"CC",2000
576,"Sockeye",1987,"CC",NA
577,"Sockeye",1987,"CC",NA
578,"Sockeye",1987,"CC",6000
579,"Sockeye",1987,"CC",140
580,"Sockeye",1987,"CC",NA
581,"Sockeye",1987,"CC",NA
582,"Sockeye",1987,"CC",6000
583,"Sockeye",1987,"CC",NA
584,"Sockeye",1987,"CC",320
585,"Sockeye",1987,"CC",20
586,"Sockeye",1987,"CC",NA
587,"Sockeye",1987,"CC",NA
588,"Sockeye",1987,"CC",800
589,"Sockeye",1987,"CC",NA
590,"Sockeye",1987,"CC",NA
591,"Sockeye",1987,"CC",NA
592,"Sockeye",1987,"CC",NA
593,"Sockeye",1987,"CC",NA
594,"Sockeye",1987,"CC",NA
595,"Sockeye",1987,"CC",NA
596,"Sockeye",1987,"CC",NA
597,"Sockeye",1987,"CC",1700
598,"Sockeye",1987,"CC",NA
599,"Sockeye",1987,"CC",9000
600,"Sockeye",1987,"CC",NA
601,"Sockeye",1987,"CC",NA
602,"Sockeye",1987,"CC",NA
603,"Sockeye",1987,"CC",NA
604,"Sockeye",1987,"CC",NA
605,"Sockeye",1987,"CC",NA
606,"Sockeye",1987,"CC",NA
607,"Sockeye",1987,"CC",510
608,"Pink (Even)",1987,"CC",NA
609,"Pink (Even)",1987,"CC",NA
610,"Pink (Odd)",1987,"CC",652024
611,"Pink (Odd)",1987,"CC",329642
612,"Pink (Odd)",1987,"CC",926252
613,"Sockeye",1987,"CC",NA
614,"Sockeye",1987,"CC",81738
615,"Sockeye",1987,"CC",NA
500,"Chum",1988,"CC",92676
501,"Chum",1988,"CC",24275
502,"Chum",1988,"CC",NA
503,"Chum",1988,"CC",282125
504,"Chum",1988,"CC",264902
505,"Chum",1988,"CC",NA
506,"Chum",1988,"CC",137354
507,"Chum",1988,"CC",120949
508,"Chum",1988,"CC",570249
509,"Chinook",1988,"CC",1575
510,"Chinook",1988,"CC",877
511,"Chinook",1988,"CC",7769
512,"Chinook",1988,"CC",15000
513,"Chinook",1988,"CC",1300
514,"Chinook",1988,"CC",1716
515,"Chinook",1988,"CC",627
516,"Coho",1988,"CC",NA
517,"Coho",1988,"CC",15993
518,"Coho",1988,"CC",27172
519,"Coho",1988,"CC",3395
520,"Coho",1988,"CC",90981
521,"Coho",1988,"CC",5067
522,"Coho",1988,"CC",78595
523,"Coho",1988,"CC",49121
524,"Sockeye",1988,"CC",207205
525,"Sockeye",1988,"CC",636803
526,"Sockeye",1988,"CC",NA
527,"Sockeye",1988,"CC",NA
528,"Sockeye",1988,"CC",NA
529,"Sockeye",1988,"CC",20
530,"Sockeye",1988,"CC",NA
531,"Sockeye",1988,"CC",NA
532,"Sockeye",1988,"CC",5800
533,"Sockeye",1988,"CC",NA
534,"Sockeye",1988,"CC",400
535,"Sockeye",1988,"CC",3000
536,"Sockeye",1988,"CC",NA
537,"Sockeye",1988,"CC",NA
538,"Sockeye",1988,"CC",16000
539,"Sockeye",1988,"CC",NA
540,"Sockeye",1988,"CC",NA
541,"Sockeye",1988,"CC",400
542,"Sockeye",1988,"CC",NA
543,"Sockeye",1988,"CC",NA
544,"Sockeye",1988,"CC",NA
545,"Sockeye",1988,"CC",NA
546,"Sockeye",1988,"CC",NA
547,"Sockeye",1988,"CC",NA
548,"Sockeye",1988,"CC",NA
549,"Sockeye",1988,"CC",NA
550,"Sockeye",1988,"CC",8000
551,"Sockeye",1988,"CC",NA
552,"Sockeye",1988,"CC",NA
553,"Sockeye",1988,"CC",6000
554,"Sockeye",1988,"CC",NA
555,"Sockeye",1988,"CC",NA
556,"Sockeye",1988,"CC",NA
557,"Sockeye",1988,"CC",NA
558,"Sockeye",1988,"CC",NA
559,"Sockeye",1988,"CC",200
560,"Sockeye",1988,"CC",NA
561,"Sockeye",1988,"CC",NA
562,"Sockeye",1988,"CC",NA
563,"Sockeye",1988,"CC",2000
564,"Sockeye",1988,"CC",NA
565,"Sockeye",1988,"CC",10000
566,"Sockeye",1988,"CC",NA
567,"Sockeye",1988,"CC",NA
568,"Sockeye",1988,"CC",NA
569,"Sockeye",1988,"CC",NA
570,"Sockeye",1988,"CC",NA
571,"Sockeye",1988,"CC",NA
572,"Sockeye",1988,"CC",5000
573,"Sockeye",1988,"CC",9200
574,"Sockeye",1988,"CC",NA
575,"Sockeye",1988,"CC",1600
576,"Sockeye",1988,"CC",NA
577,"Sockeye",1988,"CC",NA
578,"Sockeye",1988,"CC",7000
579,"Sockeye",1988,"CC",300
580,"Sockeye",1988,"CC",NA
581,"Sockeye",1988,"CC",NA
582,"Sockeye",1988,"CC",6000
583,"Sockeye",1988,"CC",NA
584,"Sockeye",1988,"CC",3400
585,"Sockeye",1988,"CC",600
586,"Sockeye",1988,"CC",NA
587,"Sockeye",1988,"CC",NA
588,"Sockeye",1988,"CC",400
589,"Sockeye",1988,"CC",NA
590,"Sockeye",1988,"CC",NA
591,"Sockeye",1988,"CC",NA
592,"Sockeye",1988,"CC",NA
593,"Sockeye",1988,"CC",NA
594,"Sockeye",1988,"CC",NA
595,"Sockeye",1988,"CC",NA
596,"Sockeye",1988,"CC",NA
597,"Sockeye",1988,"CC",6000
598,"Sockeye",1988,"CC",NA
599,"Sockeye",1988,"CC",5000
600,"Sockeye",1988,"CC",NA
601,"Sockeye",1988,"CC",NA
602,"Sockeye",1988,"CC",NA
603,"Sockeye",1988,"CC",NA
604,"Sockeye",1988,"CC",NA
605,"Sockeye",1988,"CC",NA
606,"Sockeye",1988,"CC",NA
607,"Sockeye",1988,"CC",1500
608,"Pink (Even)",1988,"CC",929644
609,"Pink (Even)",1988,"CC",7203354
610,"Pink (Odd)",1988,"CC",NA
611,"Pink (Odd)",1988,"CC",NA
612,"Pink (Odd)",1988,"CC",NA
613,"Sockeye",1988,"CC",NA
614,"Sockeye",1988,"CC",79675
615,"Sockeye",1988,"CC",NA
500,"Chum",1989,"CC",31989
501,"Chum",1989,"CC",4678
502,"Chum",1989,"CC",NA
503,"Chum",1989,"CC",142567
504,"Chum",1989,"CC",183941
505,"Chum",1989,"CC",NA
506,"Chum",1989,"CC",123090
507,"Chum",1989,"CC",110953
508,"Chum",1989,"CC",353221
509,"Chinook",1989,"CC",338
510,"Chinook",1989,"CC",543
511,"Chinook",1989,"CC",5827
512,"Chinook",1989,"CC",22000
513,"Chinook",1989,"CC",2300
514,"Chinook",1989,"CC",2574
515,"Chinook",1989,"CC",672
516,"Coho",1989,"CC",NA
517,"Coho",1989,"CC",358
518,"Coho",1989,"CC",16303
519,"Coho",1989,"CC",5319
520,"Coho",1989,"CC",91732
521,"Coho",1989,"CC",5067
522,"Coho",1989,"CC",32452
523,"Coho",1989,"CC",56431
524,"Sockeye",1989,"CC",166969
525,"Sockeye",1989,"CC",386485
526,"Sockeye",1989,"CC",NA
527,"Sockeye",1989,"CC",NA
528,"Sockeye",1989,"CC",NA
529,"Sockeye",1989,"CC",60
530,"Sockeye",1989,"CC",NA
531,"Sockeye",1989,"CC",NA
532,"Sockeye",1989,"CC",4000
533,"Sockeye",1989,"CC",NA
534,"Sockeye",1989,"CC",200
535,"Sockeye",1989,"CC",6000
536,"Sockeye",1989,"CC",NA
537,"Sockeye",1989,"CC",NA
538,"Sockeye",1989,"CC",32000
539,"Sockeye",1989,"CC",NA
540,"Sockeye",1989,"CC",NA
541,"Sockeye",1989,"CC",180
542,"Sockeye",1989,"CC",NA
543,"Sockeye",1989,"CC",NA
544,"Sockeye",1989,"CC",NA
545,"Sockeye",1989,"CC",NA
546,"Sockeye",1989,"CC",NA
547,"Sockeye",1989,"CC",NA
548,"Sockeye",1989,"CC",NA
549,"Sockeye",1989,"CC",NA
550,"Sockeye",1989,"CC",3000
551,"Sockeye",1989,"CC",NA
552,"Sockeye",1989,"CC",NA
553,"Sockeye",1989,"CC",2000
554,"Sockeye",1989,"CC",NA
555,"Sockeye",1989,"CC",NA
556,"Sockeye",1989,"CC",NA
557,"Sockeye",1989,"CC",NA
558,"Sockeye",1989,"CC",NA
559,"Sockeye",1989,"CC",1000
560,"Sockeye",1989,"CC",40
561,"Sockeye",1989,"CC",NA
562,"Sockeye",1989,"CC",NA
563,"Sockeye",1989,"CC",3000
564,"Sockeye",1989,"CC",NA
565,"Sockeye",1989,"CC",5000
566,"Sockeye",1989,"CC",NA
567,"Sockeye",1989,"CC",NA
568,"Sockeye",1989,"CC",NA
569,"Sockeye",1989,"CC",NA
570,"Sockeye",1989,"CC",NA
571,"Sockeye",1989,"CC",NA
572,"Sockeye",1989,"CC",2400
573,"Sockeye",1989,"CC",3600
574,"Sockeye",1989,"CC",NA
575,"Sockeye",1989,"CC",3000
576,"Sockeye",1989,"CC",NA
577,"Sockeye",1989,"CC",NA
578,"Sockeye",1989,"CC",7000
579,"Sockeye",1989,"CC",300
580,"Sockeye",1989,"CC",NA
581,"Sockeye",1989,"CC",NA
582,"Sockeye",1989,"CC",3000
583,"Sockeye",1989,"CC",NA
584,"Sockeye",1989,"CC",1500
585,"Sockeye",1989,"CC",120
586,"Sockeye",1989,"CC",NA
587,"Sockeye",1989,"CC",NA
588,"Sockeye",1989,"CC",NA
589,"Sockeye",1989,"CC",NA
590,"Sockeye",1989,"CC",NA
591,"Sockeye",1989,"CC",NA
592,"Sockeye",1989,"CC",NA
593,"Sockeye",1989,"CC",NA
594,"Sockeye",1989,"CC",NA
595,"Sockeye",1989,"CC",NA
596,"Sockeye",1989,"CC",NA
597,"Sockeye",1989,"CC",1000
598,"Sockeye",1989,"CC",NA
599,"Sockeye",1989,"CC",8000
600,"Sockeye",1989,"CC",NA
601,"Sockeye",1989,"CC",NA
602,"Sockeye",1989,"CC",NA
603,"Sockeye",1989,"CC",NA
604,"Sockeye",1989,"CC",NA
605,"Sockeye",1989,"CC",NA
606,"Sockeye",1989,"CC",NA
607,"Sockeye",1989,"CC",100
608,"Pink (Even)",1989,"CC",NA
609,"Pink (Even)",1989,"CC",NA
610,"Pink (Odd)",1989,"CC",709396
611,"Pink (Odd)",1989,"CC",479677
612,"Pink (Odd)",1989,"CC",1223419
613,"Sockeye",1989,"CC",NA
614,"Sockeye",1989,"CC",39856
615,"Sockeye",1989,"CC",NA
500,"Chum",1990,"CC",70550
501,"Chum",1990,"CC",4555
502,"Chum",1990,"CC",NA
503,"Chum",1990,"CC",185875
504,"Chum",1990,"CC",406566
505,"Chum",1990,"CC",NA
506,"Chum",1990,"CC",167413
507,"Chum",1990,"CC",87334
508,"Chum",1990,"CC",453760
509,"Chinook",1990,"CC",765
510,"Chinook",1990,"CC",1158
511,"Chinook",1990,"CC",6798
512,"Chinook",1990,"CC",17000
513,"Chinook",1990,"CC",2000
514,"Chinook",1990,"CC",1716
515,"Chinook",1990,"CC",1124
516,"Coho",1990,"CC",NA
517,"Coho",1990,"CC",51843
518,"Coho",1990,"CC",28531
519,"Coho",1990,"CC",5192
520,"Coho",1990,"CC",51285
521,"Coho",1990,"CC",NA
522,"Coho",1990,"CC",72594
523,"Coho",1990,"CC",113246
524,"Sockeye",1990,"CC",149148
525,"Sockeye",1990,"CC",547041
526,"Sockeye",1990,"CC",NA
527,"Sockeye",1990,"CC",NA
528,"Sockeye",1990,"CC",NA
529,"Sockeye",1990,"CC",NA
530,"Sockeye",1990,"CC",NA
531,"Sockeye",1990,"CC",NA
532,"Sockeye",1990,"CC",1300
533,"Sockeye",1990,"CC",NA
534,"Sockeye",1990,"CC",500
535,"Sockeye",1990,"CC",680
536,"Sockeye",1990,"CC",NA
537,"Sockeye",1990,"CC",NA
538,"Sockeye",1990,"CC",16000
539,"Sockeye",1990,"CC",NA
540,"Sockeye",1990,"CC",NA
541,"Sockeye",1990,"CC",380
542,"Sockeye",1990,"CC",NA
543,"Sockeye",1990,"CC",NA
544,"Sockeye",1990,"CC",NA
545,"Sockeye",1990,"CC",NA
546,"Sockeye",1990,"CC",NA
547,"Sockeye",1990,"CC",NA
548,"Sockeye",1990,"CC",NA
549,"Sockeye",1990,"CC",NA
550,"Sockeye",1990,"CC",600
551,"Sockeye",1990,"CC",NA
552,"Sockeye",1990,"CC",NA
553,"Sockeye",1990,"CC",100
554,"Sockeye",1990,"CC",NA
555,"Sockeye",1990,"CC",NA
556,"Sockeye",1990,"CC",NA
557,"Sockeye",1990,"CC",NA
558,"Sockeye",1990,"CC",NA
559,"Sockeye",1990,"CC",1600
560,"Sockeye",1990,"CC",NA
561,"Sockeye",1990,"CC",NA
562,"Sockeye",1990,"CC",NA
563,"Sockeye",1990,"CC",2600
564,"Sockeye",1990,"CC",NA
565,"Sockeye",1990,"CC",1300
566,"Sockeye",1990,"CC",NA
567,"Sockeye",1990,"CC",NA
568,"Sockeye",1990,"CC",NA
569,"Sockeye",1990,"CC",NA
570,"Sockeye",1990,"CC",NA
571,"Sockeye",1990,"CC",NA
572,"Sockeye",1990,"CC",NA
573,"Sockeye",1990,"CC",60
574,"Sockeye",1990,"CC",NA
575,"Sockeye",1990,"CC",700
576,"Sockeye",1990,"CC",NA
577,"Sockeye",1990,"CC",NA
578,"Sockeye",1990,"CC",3000
579,"Sockeye",1990,"CC",NA
580,"Sockeye",1990,"CC",NA
581,"Sockeye",1990,"CC",NA
582,"Sockeye",1990,"CC",800
583,"Sockeye",1990,"CC",NA
584,"Sockeye",1990,"CC",40
585,"Sockeye",1990,"CC",40
586,"Sockeye",1990,"CC",NA
587,"Sockeye",1990,"CC",NA
588,"Sockeye",1990,"CC",NA
589,"Sockeye",1990,"CC",NA
590,"Sockeye",1990,"CC",NA
591,"Sockeye",1990,"CC",NA
592,"Sockeye",1990,"CC",NA
593,"Sockeye",1990,"CC",NA
594,"Sockeye",1990,"CC",NA
595,"Sockeye",1990,"CC",NA
596,"Sockeye",1990,"CC",NA
597,"Sockeye",1990,"CC",764
598,"Sockeye",1990,"CC",NA
599,"Sockeye",1990,"CC",1200
600,"Sockeye",1990,"CC",NA
601,"Sockeye",1990,"CC",NA
602,"Sockeye",1990,"CC",NA
603,"Sockeye",1990,"CC",NA
