,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
3327,718,Lake Sockeye,2003,3070,3070,9877,Fraser
3389,718,Lake Sockeye,2004,1097,1097,29684,Fraser
3451,718,Lake Sockeye,2005,2178,2168,4097,Fraser
3513,718,Lake Sockeye,2006,1678,1678,7778,Fraser
3575,718,Lake Sockeye,2007,3853,3853,6529,Fraser
3637,718,Lake Sockeye,2008,573,573,3251,Fraser
3699,718,Lake Sockeye,2009,1439,1439,3097,Fraser
3761,718,Lake Sockeye,2010,5420,5413,10067,Fraser
3823,718,Lake Sockeye,2011,6969,6955,14741,Fraser
3885,718,Lake Sockeye,2012,4071,4065,7774,Fraser
3947,718,Lake Sockeye,2013,2115,2099,3186,Fraser
4009,718,Lake Sockeye,2014,3873,3873,12795,Fraser
4071,718,Lake Sockeye,2015,4414,4414,7230,Fraser
4133,718,Lake Sockeye,2016,1896,1896,4782,Fraser
4195,718,Lake Sockeye,2017,1928,1923,3382,Fraser
4257,718,Lake Sockeye,2018,2534,2534,7093,Fraser
4319,718,Lake Sockeye,2019,1288,1288,1750,Fraser
4381,718,Lake Sockeye,2020,2096,2096,3173,Fraser
4443,718,Lake Sockeye,2021,5997,5997,8533,Fraser
4505,718,Lake Sockeye,2022,5031,5031,8251,Fraser
29,719,Lake Sockeye,1950,NA,NA,NA,Fraser
91,719,Lake Sockeye,1951,NA,NA,NA,Fraser
153,719,Lake Sockeye,1952,NA,7070,NA,Fraser
215,719,Lake Sockeye,1953,NA,74,NA,Fraser
277,719,Lake Sockeye,1954,NA,45,NA,Fraser
339,719,Lake Sockeye,1955,NA,77,NA,Fraser
401,719,Lake Sockeye,1956,NA,7848,NA,Fraser
463,719,Lake Sockeye,1957,NA,891,NA,Fraser
525,719,Lake Sockeye,1958,NA,81,NA,Fraser
587,719,Lake Sockeye,1959,NA,868,NA,Fraser
649,719,Lake Sockeye,1960,NA,5449,NA,Fraser
711,719,Lake Sockeye,1961,NA,252,NA,Fraser
773,719,Lake Sockeye,1962,NA,1046,NA,Fraser
835,719,Lake Sockeye,1963,NA,4858,NA,Fraser
897,719,Lake Sockeye,1964,NA,19971,NA,Fraser
959,719,Lake Sockeye,1965,NA,1679,NA,Fraser
1021,719,Lake Sockeye,1966,NA,592,NA,Fraser
1083,719,Lake Sockeye,1967,NA,1665,NA,Fraser
1145,719,Lake Sockeye,1968,NA,10289,NA,Fraser
1207,719,Lake Sockeye,1969,NA,881,NA,Fraser
1269,719,Lake Sockeye,1970,NA,803,NA,Fraser
1331,719,Lake Sockeye,1971,NA,2299,NA,Fraser
1393,719,Lake Sockeye,1972,NA,8569,NA,Fraser
1455,719,Lake Sockeye,1973,NA,899,NA,Fraser
1517,719,Lake Sockeye,1974,NA,1791,NA,Fraser
1579,719,Lake Sockeye,1975,NA,4556,NA,Fraser
1641,719,Lake Sockeye,1976,NA,17744,NA,Fraser
1703,719,Lake Sockeye,1977,2889,2889,11724,Fraser
1765,719,Lake Sockeye,1978,2570,2570,5959,Fraser
1827,719,Lake Sockeye,1979,5025,5025,21563,Fraser
1889,719,Lake Sockeye,1980,25494,25494,83818,Fraser
1951,719,Lake Sockeye,1981,4809,4809,39723,Fraser
2013,719,Lake Sockeye,1982,2209,2209,11578,Fraser
2075,719,Lake Sockeye,1983,8425,8425,23053,Fraser
2137,719,Lake Sockeye,1984,29072,29072,84193,Fraser
2199,719,Lake Sockeye,1985,5804,5804,20701,Fraser
2261,719,Lake Sockeye,1986,4816,4816,11589,Fraser
2323,719,Lake Sockeye,1987,9822,9822,28108,Fraser
2385,719,Lake Sockeye,1988,50357,50357,121671,Fraser
2447,719,Lake Sockeye,1989,19672,19672,185314,Fraser
2509,719,Lake Sockeye,1990,6887,6887,64362,Fraser
2571,719,Lake Sockeye,1991,17669,17669,32383,Fraser
2633,719,Lake Sockeye,1992,46649,46649,316451,Fraser
2695,719,Lake Sockeye,1993,18628,18628,59503,Fraser
2757,719,Lake Sockeye,1994,4358,4358,46668,Fraser
2819,719,Lake Sockeye,1995,17798,17798,26011,Fraser
2881,719,Lake Sockeye,1996,100453,100453,245899,Fraser
2943,719,Lake Sockeye,1997,6867,6867,83953,Fraser
3005,719,Lake Sockeye,1998,8725,8725,22353,Fraser
3067,719,Lake Sockeye,1999,4507,4507,39286,Fraser
3129,719,Lake Sockeye,2000,89389,89389,171640,Fraser
3191,719,Lake Sockeye,2001,13329,13329,28133,Fraser
3253,719,Lake Sockeye,2002,4681,4681,9811,Fraser
3315,719,Lake Sockeye,2003,10435,10435,42428,Fraser
3377,719,Lake Sockeye,2004,9921,9921,169934,Fraser
3439,719,Lake Sockeye,2005,16412,16412,49058,Fraser
3501,719,Lake Sockeye,2006,3071,3071,20298,Fraser
3563,719,Lake Sockeye,2007,2898,2898,9467,Fraser
3625,719,Lake Sockeye,2008,15018,15018,99965,Fraser
3687,719,Lake Sockeye,2009,10856,10856,23958,Fraser
3749,719,Lake Sockeye,2010,22431,22456,38252,Fraser
3811,719,Lake Sockeye,2011,57433,57433,122688,Fraser
3873,719,Lake Sockeye,2012,31179,31179,75116,Fraser
3935,719,Lake Sockeye,2013,57326,57326,115879,Fraser
3997,719,Lake Sockeye,2014,16928,17162,51498,Fraser
4059,719,Lake Sockeye,2015,20326,20326,41443,Fraser
4121,719,Lake Sockeye,2016,8797,8797,22532,Fraser
4183,719,Lake Sockeye,2017,7040,7040,10224,Fraser
4245,719,Lake Sockeye,2018,4338,4338,14923,Fraser
4307,719,Lake Sockeye,2019,9876,9876,14062,Fraser
4369,719,Lake Sockeye,2020,6363,6363,10154,Fraser
4431,719,Lake Sockeye,2021,32192,32192,48539,Fraser
4493,719,Lake Sockeye,2022,3613,3613,6451,Fraser
31,720,Lake Sockeye,1950,NA,NA,NA,Fraser
93,720,Lake Sockeye,1951,NA,NA,NA,Fraser
155,720,Lake Sockeye,1952,NA,NA,NA,Fraser
217,720,Lake Sockeye,1953,NA,NA,NA,Fraser
279,720,Lake Sockeye,1954,NA,NA,NA,Fraser
341,720,Lake Sockeye,1955,NA,NA,NA,Fraser
403,720,Lake Sockeye,1956,NA,NA,NA,Fraser
465,720,Lake Sockeye,1957,NA,NA,NA,Fraser
527,720,Lake Sockeye,1958,NA,NA,NA,Fraser
589,720,Lake Sockeye,1959,NA,NA,NA,Fraser
651,720,Lake Sockeye,1960,NA,NA,NA,Fraser
713,720,Lake Sockeye,1961,NA,NA,NA,Fraser
775,720,Lake Sockeye,1962,NA,NA,NA,Fraser
837,720,Lake Sockeye,1963,NA,NA,NA,Fraser
899,720,Lake Sockeye,1964,NA,NA,NA,Fraser
961,720,Lake Sockeye,1965,NA,NA,NA,Fraser
1023,720,Lake Sockeye,1966,NA,NA,NA,Fraser
1085,720,Lake Sockeye,1967,NA,NA,NA,Fraser
1147,720,Lake Sockeye,1968,NA,NA,NA,Fraser
1209,720,Lake Sockeye,1969,NA,NA,NA,Fraser
1271,720,Lake Sockeye,1970,NA,NA,NA,Fraser
1333,720,Lake Sockeye,1971,NA,12323,NA,Fraser
1395,720,Lake Sockeye,1972,NA,2132,NA,Fraser
1457,720,Lake Sockeye,1973,NA,NA,NA,Fraser
1519,720,Lake Sockeye,1974,NA,14464,NA,Fraser
1581,720,Lake Sockeye,1975,NA,55144,NA,Fraser
1643,720,Lake Sockeye,1976,NA,23156,NA,Fraser
1705,720,Lake Sockeye,1977,2460,2460,16570,Fraser
1767,720,Lake Sockeye,1978,7339,7339,23767,Fraser
1829,720,Lake Sockeye,1979,32400,32400,154584,Fraser
1891,720,Lake Sockeye,1980,30168,30168,89003,Fraser
1953,720,Lake Sockeye,1981,240,240,1432,Fraser
2015,720,Lake Sockeye,1982,11288,11288,50966,Fraser
2077,720,Lake Sockeye,1983,55061,55061,130720,Fraser
2139,720,Lake Sockeye,1984,127696,127696,444429,Fraser
2201,720,Lake Sockeye,1985,2000,2000,12291,Fraser
2263,720,Lake Sockeye,1986,13574,13574,63525,Fraser
2325,720,Lake Sockeye,1987,188789,188789,816396,Fraser
2387,720,Lake Sockeye,1988,110608,110608,259696,Fraser
2449,720,Lake Sockeye,1989,20128,20128,116701,Fraser
2511,720,Lake Sockeye,1990,NA,NA,452996,Fraser
2573,720,Lake Sockeye,1991,NA,NA,59663,Fraser
2635,720,Lake Sockeye,1992,NA,NA,182915,Fraser
2697,720,Lake Sockeye,1993,NA,NA,125277,Fraser
2759,720,Lake Sockeye,1994,NA,NA,95196,Fraser
2821,720,Lake Sockeye,1995,NA,NA,41398,Fraser
2883,720,Lake Sockeye,1996,NA,NA,7103,Fraser
2945,720,Lake Sockeye,1997,NA,NA,207532,Fraser
3007,720,Lake Sockeye,1998,NA,NA,89402,Fraser
3069,720,Lake Sockeye,1999,NA,NA,10400,Fraser
3131,720,Lake Sockeye,2000,NA,NA,64207,Fraser
3193,720,Lake Sockeye,2001,NA,NA,200950,Fraser
3255,720,Lake Sockeye,2002,NA,NA,60079,Fraser
3317,720,Lake Sockeye,2003,NA,NA,8441,Fraser
3379,720,Lake Sockeye,2004,NA,NA,12921,Fraser
3441,720,Lake Sockeye,2005,NA,NA,82828,Fraser
3503,720,Lake Sockeye,2006,NA,NA,2816,Fraser
3565,720,Lake Sockeye,2007,NA,NA,1536,Fraser
3627,720,Lake Sockeye,2008,NA,NA,31603,Fraser
3689,720,Lake Sockeye,2009,NA,NA,50582,Fraser
3751,720,Lake Sockeye,2010,NA,NA,NA,Fraser
3813,720,Lake Sockeye,2011,NA,NA,NA,Fraser
3875,720,Lake Sockeye,2012,NA,NA,NA,Fraser
3937,720,Lake Sockeye,2013,NA,NA,NA,Fraser
3999,720,Lake Sockeye,2014,NA,NA,NA,Fraser
4061,720,Lake Sockeye,2015,NA,NA,NA,Fraser
4123,720,Lake Sockeye,2016,NA,NA,NA,Fraser
4185,720,Lake Sockeye,2017,NA,NA,NA,Fraser
4247,720,Lake Sockeye,2018,NA,NA,NA,Fraser
4309,720,Lake Sockeye,2019,NA,NA,NA,Fraser
4371,720,Lake Sockeye,2020,NA,NA,NA,Fraser
4433,720,Lake Sockeye,2021,NA,NA,NA,Fraser
4495,720,Lake Sockeye,2022,NA,NA,NA,Fraser
32,721,Lake Sockeye,1950,NA,26447,NA,Fraser
94,721,Lake Sockeye,1951,NA,118110,NA,Fraser
156,721,Lake Sockeye,1952,NA,490065,NA,Fraser
218,721,Lake Sockeye,1953,NA,201245,NA,Fraser
280,721,Lake Sockeye,1954,NA,37743,NA,Fraser
342,721,Lake Sockeye,1955,NA,132146,NA,Fraser
404,721,Lake Sockeye,1956,NA,647768,NA,Fraser
466,721,Lake Sockeye,1957,NA,140765,NA,Fraser
528,721,Lake Sockeye,1958,NA,137081,NA,Fraser
590,721,Lake Sockeye,1959,NA,471162,NA,Fraser
652,721,Lake Sockeye,1960,NA,426607,NA,Fraser
714,721,Lake Sockeye,1961,NA,40315,NA,Fraser
776,721,Lake Sockeye,1962,NA,92467,NA,Fraser
838,721,Lake Sockeye,1963,NA,1002252,NA,Fraser
900,721,Lake Sockeye,1964,NA,238601,NA,Fraser
962,721,Lake Sockeye,1965,NA,39902,NA,Fraser
1024,721,Lake Sockeye,1966,NA,226702,NA,Fraser
1086,721,Lake Sockeye,1967,NA,176337,NA,Fraser
1148,721,Lake Sockeye,1968,NA,414446,NA,Fraser
1210,721,Lake Sockeye,1969,NA,76518,NA,Fraser
1272,721,Lake Sockeye,1970,NA,145049,NA,Fraser
1334,721,Lake Sockeye,1971,NA,174266,NA,Fraser
1396,721,Lake Sockeye,1972,NA,568051,NA,Fraser
1458,721,Lake Sockeye,1973,NA,61707,NA,Fraser
1520,721,Lake Sockeye,1974,NA,128131,NA,Fraser
1582,721,Lake Sockeye,1975,NA,220554,NA,Fraser
1644,721,Lake Sockeye,1976,NA,364311,NA,Fraser
1706,721,Lake Sockeye,1977,54322,54322,328718,Fraser
1768,721,Lake Sockeye,1978,151835,151835,680651,Fraser
1830,721,Lake Sockeye,1979,240294,240294,1464791,Fraser
1892,721,Lake Sockeye,1980,468658,468658,1603423,Fraser
1954,721,Lake Sockeye,1981,35909,35909,256852,Fraser
2016,721,Lake Sockeye,1982,242263,242263,1134619,Fraser
2078,721,Lake Sockeye,1983,331510,331510,1559964,Fraser
2140,721,Lake Sockeye,1984,452968,452968,3556787,Fraser
2202,721,Lake Sockeye,1985,86120,86120,689603,Fraser
2264,721,Lake Sockeye,1986,310397,310397,1439192,Fraser
2326,721,Lake Sockeye,1987,241703,241703,1130882,Fraser
2388,721,Lake Sockeye,1988,255182,255182,588742,Fraser
2450,721,Lake Sockeye,1989,58519,58519,474433,Fraser
2512,721,Lake Sockeye,1990,833313,833313,4740661,Fraser
2574,721,Lake Sockeye,1991,1039624,1039624,4029814,Fraser
2636,721,Lake Sockeye,1992,515663,515663,3293473,Fraser
2698,721,Lake Sockeye,1993,561865,561865,3357910,Fraser
2760,721,Lake Sockeye,1994,452239,452239,2353445,Fraser
2822,721,Lake Sockeye,1995,547755,547755,1325683,Fraser
2884,721,Lake Sockeye,1996,989422,989508,1943317,Fraser
2946,721,Lake Sockeye,1997,993254,993254,3541470,Fraser
3008,721,Lake Sockeye,1998,880944,880944,1843333,Fraser
3070,721,Lake Sockeye,1999,891922,891922,1071923,Fraser
3132,721,Lake Sockeye,2000,759163,759163,1455835,Fraser
3194,721,Lake Sockeye,2001,669920,669920,868912,Fraser
3256,721,Lake Sockeye,2002,385042,385042,636978,Fraser
3318,721,Lake Sockeye,2003,612239,612239,1218458,Fraser
3380,721,Lake Sockeye,2004,92143,92143,540006,Fraser
3442,721,Lake Sockeye,2005,540481,540481,865120,Fraser
3504,721,Lake Sockeye,2006,469504,469504,1106152,Fraser
3566,721,Lake Sockeye,2007,306707,306707,425503,Fraser
3628,721,Lake Sockeye,2008,250583,250583,427270,Fraser
3690,721,Lake Sockeye,2009,217778,217778,301762,Fraser
3752,721,Lake Sockeye,2010,2462975,2462975,4332505,Fraser
3814,721,Lake Sockeye,2011,919254,919254,1603063,Fraser
3876,721,Lake Sockeye,2012,246605,246605,540858,Fraser
3938,721,Lake Sockeye,2013,1235222,1235234,1683490,Fraser
4000,721,Lake Sockeye,2014,1034250,1034250,2667163,Fraser
4062,721,Lake Sockeye,2015,662707,662707,941590,Fraser
4124,721,Lake Sockeye,2016,155687,155687,279185,Fraser
4186,721,Lake Sockeye,2017,372212,372212,450337,Fraser
4248,721,Lake Sockeye,2018,619623,619623,1525946,Fraser
4310,721,Lake Sockeye,2019,169877,169877,250154,Fraser
4372,721,Lake Sockeye,2020,55490,55490,75975,Fraser
4434,721,Lake Sockeye,2021,917861,917861,1107953,Fraser
4496,721,Lake Sockeye,2022,881315,881315,1556670,Fraser
35,725,Lake Sockeye,1950,NA,145218,NA,Fraser
97,725,Lake Sockeye,1951,NA,96318,NA,Fraser
159,725,Lake Sockeye,1952,NA,40504,NA,Fraser
221,725,Lake Sockeye,1953,NA,45105,NA,Fraser
283,725,Lake Sockeye,1954,NA,141927,NA,Fraser
345,725,Lake Sockeye,1955,NA,51829,NA,Fraser
407,725,Lake Sockeye,1956,NA,38495,NA,Fraser
469,725,Lake Sockeye,1957,NA,40107,NA,Fraser
531,725,Lake Sockeye,1958,NA,112305,NA,Fraser
593,725,Lake Sockeye,1959,NA,79573,NA,Fraser
655,725,Lake Sockeye,1960,NA,38915,NA,Fraser
717,725,Lake Sockeye,1961,NA,47387,NA,Fraser
779,725,Lake Sockeye,1962,NA,124520,NA,Fraser
841,725,Lake Sockeye,1963,NA,139568,NA,Fraser
903,725,Lake Sockeye,1964,NA,31060,NA,Fraser
965,725,Lake Sockeye,1965,NA,39452,NA,Fraser
1027,725,Lake Sockeye,1966,NA,101684,NA,Fraser
1089,725,Lake Sockeye,1967,NA,93213,NA,Fraser
1151,725,Lake Sockeye,1968,NA,30440,NA,Fraser
1213,725,Lake Sockeye,1969,NA,49481,NA,Fraser
1275,725,Lake Sockeye,1970,NA,45876,NA,Fraser
1337,725,Lake Sockeye,1971,NA,41522,NA,Fraser
1399,725,Lake Sockeye,1972,NA,36829,NA,Fraser
1461,725,Lake Sockeye,1973,NA,30809,NA,Fraser
1523,725,Lake Sockeye,1974,NA,41473,NA,Fraser
1585,725,Lake Sockeye,1975,NA,177223,NA,Fraser
1647,725,Lake Sockeye,1976,NA,150741,NA,Fraser
1709,725,Lake Sockeye,1977,23602,23602,122960,Fraser
1771,725,Lake Sockeye,1978,60421,60421,313143,Fraser
1833,725,Lake Sockeye,1979,291416,291416,1854714,Fraser
1895,725,Lake Sockeye,1980,72127,72127,295960,Fraser
1957,725,Lake Sockeye,1981,22121,22121,292900,Fraser
2019,725,Lake Sockeye,1982,69434,69434,481162,Fraser
2081,725,Lake Sockeye,1983,122729,122729,489396,Fraser
2143,725,Lake Sockeye,1984,60973,60973,768949,Fraser
2205,725,Lake Sockeye,1985,42296,42296,499117,Fraser
2267,725,Lake Sockeye,1986,77378,77378,389191,Fraser
2329,725,Lake Sockeye,1987,211111,211111,1147870,Fraser
2391,725,Lake Sockeye,1988,367785,367785,903650,Fraser
2453,725,Lake Sockeye,1989,43189,43189,301330,Fraser
2515,725,Lake Sockeye,1990,93928,93928,464426,Fraser
2577,725,Lake Sockeye,1991,94931,94931,456735,Fraser
2639,725,Lake Sockeye,1992,97985,97985,621639,Fraser
2701,725,Lake Sockeye,1993,91443,91443,571751,Fraser
2763,725,Lake Sockeye,1994,136856,138187,1220807,Fraser
2825,725,Lake Sockeye,1995,122780,122780,449060,Fraser
2887,725,Lake Sockeye,1996,332207,333172,836947,Fraser
2949,725,Lake Sockeye,1997,55410,55385,200520,Fraser
3011,725,Lake Sockeye,1998,185697,185697,790397,Fraser
3073,725,Lake Sockeye,1999,138182,138151,228085,Fraser
3135,725,Lake Sockeye,2000,373204,373204,672629,Fraser
3197,725,Lake Sockeye,2001,151855,151855,278745,Fraser
3259,725,Lake Sockeye,2002,323462,323363,1083089,Fraser
3321,725,Lake Sockeye,2003,78093,78093,244781,Fraser
3383,725,Lake Sockeye,2004,86738,86738,643496,Fraser
3445,725,Lake Sockeye,2005,175445,175346,221185,Fraser
3507,725,Lake Sockeye,2006,147194,147194,287339,Fraser
3569,725,Lake Sockeye,2007,41481,41481,58120,Fraser
3631,725,Lake Sockeye,2008,159765,159765,230190,Fraser
3693,725,Lake Sockeye,2009,27627,27627,40354,Fraser
3755,725,Lake Sockeye,2010,203102,202825,403717,Fraser
3817,725,Lake Sockeye,2011,85693,85693,195785,Fraser
3879,725,Lake Sockeye,2012,137992,137992,285867,Fraser
3941,725,Lake Sockeye,2013,110048,110048,181677,Fraser
4003,725,Lake Sockeye,2014,506202,506202,1547154,Fraser
4065,725,Lake Sockeye,2015,101305,101305,171705,Fraser
4127,725,Lake Sockeye,2016,30311,30311,54720,Fraser
4189,725,Lake Sockeye,2017,91391,91391,115634,Fraser
4251,725,Lake Sockeye,2018,177252,177252,398687,Fraser
4313,725,Lake Sockeye,2019,46141,46141,85686,Fraser
4375,725,Lake Sockeye,2020,44411,44411,57870,Fraser
4437,725,Lake Sockeye,2021,117709,117709,136813,Fraser
4499,725,Lake Sockeye,2022,125933,125933,221837,Fraser
40,727,Lake Sockeye,1950,NA,774,NA,Fraser
102,727,Lake Sockeye,1951,NA,175,NA,Fraser
164,727,Lake Sockeye,1952,NA,38,NA,Fraser
226,727,Lake Sockeye,1953,NA,13617,NA,Fraser
288,727,Lake Sockeye,1954,NA,770,NA,Fraser
350,727,Lake Sockeye,1955,NA,108,NA,Fraser
412,727,Lake Sockeye,1956,NA,83,NA,Fraser
474,727,Lake Sockeye,1957,NA,27553,NA,Fraser
536,727,Lake Sockeye,1958,NA,635,NA,Fraser
598,727,Lake Sockeye,1959,NA,1013,NA,Fraser
660,727,Lake Sockeye,1960,NA,157,NA,Fraser
722,727,Lake Sockeye,1961,NA,17544,NA,Fraser
784,727,Lake Sockeye,1962,NA,1683,NA,Fraser
846,727,Lake Sockeye,1963,NA,7304,NA,Fraser
908,727,Lake Sockeye,1964,NA,232,NA,Fraser
970,727,Lake Sockeye,1965,NA,11293,NA,Fraser
1032,727,Lake Sockeye,1966,NA,1784,NA,Fraser
1094,727,Lake Sockeye,1967,NA,7790,NA,Fraser
1156,727,Lake Sockeye,1968,NA,1496,NA,Fraser
1218,727,Lake Sockeye,1969,NA,27898,NA,Fraser
1280,727,Lake Sockeye,1970,NA,3939,NA,Fraser
1342,727,Lake Sockeye,1971,NA,14525,NA,Fraser
1404,727,Lake Sockeye,1972,NA,2702,NA,Fraser
1466,727,Lake Sockeye,1973,NA,16737,NA,Fraser
1528,727,Lake Sockeye,1974,NA,3825,NA,Fraser
1590,727,Lake Sockeye,1975,NA,15319,NA,Fraser
1652,727,Lake Sockeye,1976,NA,1673,NA,Fraser
1714,727,Lake Sockeye,1977,16896,16896,66163,Fraser
1776,727,Lake Sockeye,1978,2782,2782,20991,Fraser
1838,727,Lake Sockeye,1979,55686,55686,154165,Fraser
1900,727,Lake Sockeye,1980,3079,3079,12104,Fraser
1962,727,Lake Sockeye,1981,18916,18916,117682,Fraser
2024,727,Lake Sockeye,1982,2350,2350,36374,Fraser
2086,727,Lake Sockeye,1983,26878,26878,77009,Fraser
2148,727,Lake Sockeye,1984,7072,7072,41898,Fraser
2210,727,Lake Sockeye,1985,13807,13807,62812,Fraser
2272,727,Lake Sockeye,1986,3571,3571,11299,Fraser
2334,727,Lake Sockeye,1987,37624,37624,143435,Fraser
2396,727,Lake Sockeye,1988,8744,8744,35207,Fraser
2458,727,Lake Sockeye,1989,4940,4940,52917,Fraser
2520,727,Lake Sockeye,1990,6047,6047,40338,Fraser
2582,727,Lake Sockeye,1991,61074,61074,193117,Fraser
2644,727,Lake Sockeye,1992,7728,7728,101590,Fraser
2706,727,Lake Sockeye,1993,9595,9595,36789,Fraser
2768,727,Lake Sockeye,1994,2097,2097,14011,Fraser
2830,727,Lake Sockeye,1995,24006,24006,81651,Fraser
2892,727,Lake Sockeye,1996,38654,38654,110200,Fraser
2954,727,Lake Sockeye,1997,9499,9499,94640,Fraser
3016,727,Lake Sockeye,1998,3724,3724,14231,Fraser
3078,727,Lake Sockeye,1999,10342,10342,98860,Fraser
3140,727,Lake Sockeye,2000,199381,194381,360067,Fraser
3202,727,Lake Sockeye,2001,54864,54833,90821,Fraser
3264,727,Lake Sockeye,2002,1925,1925,7920,Fraser
3326,727,Lake Sockeye,2003,3163,3163,5004,Fraser
3388,727,Lake Sockeye,2004,22603,22603,174876,Fraser
3450,727,Lake Sockeye,2005,21834,21834,47812,Fraser
3512,727,Lake Sockeye,2006,8655,8655,28580,Fraser
3574,727,Lake Sockeye,2007,1773,1773,2003,Fraser
3636,727,Lake Sockeye,2008,65975,65754,118069,Fraser
3698,727,Lake Sockeye,2009,11402,11402,30661,Fraser
3760,727,Lake Sockeye,2010,26142,26142,43285,Fraser
3822,727,Lake Sockeye,2011,10060,10060,28082,Fraser
3884,727,Lake Sockeye,2012,30942,30942,79834,Fraser
3946,727,Lake Sockeye,2013,13493,13493,22727,Fraser
4008,727,Lake Sockeye,2014,61389,61389,148340,Fraser
4070,727,Lake Sockeye,2015,34434,34434,86842,Fraser
4132,727,Lake Sockeye,2016,26632,26632,43671,Fraser
4194,727,Lake Sockeye,2017,5322,5322,7616,Fraser
4256,727,Lake Sockeye,2018,177194,177140,413236,Fraser
4318,727,Lake Sockeye,2019,23241,23241,82310,Fraser
4380,727,Lake Sockeye,2020,29345,29345,42607,Fraser
4442,727,Lake Sockeye,2021,12895,12895,18800,Fraser
4504,727,Lake Sockeye,2022,333428,333203,512039,Fraser
44,728,Lake Sockeye,1950,NA,398,NA,Fraser
106,728,Lake Sockeye,1951,NA,49,NA,Fraser
168,728,Lake Sockeye,1952,NA,7017,NA,Fraser
230,728,Lake Sockeye,1953,NA,110927,NA,Fraser
292,728,Lake Sockeye,1954,NA,299,NA,Fraser
354,728,Lake Sockeye,1955,NA,63,NA,Fraser
416,728,Lake Sockeye,1956,NA,2669,NA,Fraser
478,728,Lake Sockeye,1957,NA,223667,NA,Fraser
540,728,Lake Sockeye,1958,NA,1863,NA,Fraser
602,728,Lake Sockeye,1959,NA,76,NA,Fraser
664,728,Lake Sockeye,1960,NA,3057,NA,Fraser
726,728,Lake Sockeye,1961,NA,302563,NA,Fraser
788,728,Lake Sockeye,1962,NA,1078,NA,Fraser
850,728,Lake Sockeye,1963,NA,86,NA,Fraser
912,728,Lake Sockeye,1964,NA,15839,NA,Fraser
974,728,Lake Sockeye,1965,NA,364714,NA,Fraser
1036,728,Lake Sockeye,1966,NA,1753,NA,Fraser
1098,728,Lake Sockeye,1967,NA,119,NA,Fraser
1160,728,Lake Sockeye,1968,NA,5763,NA,Fraser
1222,728,Lake Sockeye,1969,NA,273134,NA,Fraser
1284,728,Lake Sockeye,1970,NA,1373,NA,Fraser
1346,728,Lake Sockeye,1971,NA,171,NA,Fraser
1408,728,Lake Sockeye,1972,NA,3488,NA,Fraser
1470,728,Lake Sockeye,1973,NA,278061,NA,Fraser
1532,728,Lake Sockeye,1974,NA,4459,NA,Fraser
1594,728,Lake Sockeye,1975,NA,201,NA,Fraser
1656,728,Lake Sockeye,1976,NA,2197,NA,Fraser
1718,728,Lake Sockeye,1977,516223,516223,2421686,Fraser
1780,728,Lake Sockeye,1978,8614,8614,35994,Fraser
1842,728,Lake Sockeye,1979,511,511,3556,Fraser
1904,728,Lake Sockeye,1980,3176,3176,6964,Fraser
1966,728,Lake Sockeye,1981,748652,748652,3834421,Fraser
2028,728,Lake Sockeye,1982,39841,39841,299458,Fraser
2090,728,Lake Sockeye,1983,2155,2155,6192,Fraser
2152,728,Lake Sockeye,1984,6186,6186,25533,Fraser
2214,728,Lake Sockeye,1985,1349263,1349263,9538167,Fraser
2276,728,Lake Sockeye,1986,181473,181473,786979,Fraser
2338,728,Lake Sockeye,1987,20559,20559,79757,Fraser
2400,728,Lake Sockeye,1988,27034,27034,44208,Fraser
2462,728,Lake Sockeye,1989,1870685,1870833,12098070,Fraser
2524,728,Lake Sockeye,1990,487651,488266,2813279,Fraser
2586,728,Lake Sockeye,1991,46259,46259,267409,Fraser
2648,728,Lake Sockeye,1992,8901,8901,83859,Fraser
2710,728,Lake Sockeye,1993,2620757,2620757,10331481,Fraser
2772,728,Lake Sockeye,1994,659505,659505,2935529,Fraser
2834,728,Lake Sockeye,1995,216110,216110,436421,Fraser
2896,728,Lake Sockeye,1996,42499,42499,75853,Fraser
2958,728,Lake Sockeye,1997,1858809,1858809,6403516,Fraser
3020,728,Lake Sockeye,1998,1179252,1179252,2548787,Fraser
3082,728,Lake Sockeye,1999,189360,189987,259362,Fraser
3144,728,Lake Sockeye,2000,63782,63816,109404,Fraser
3206,728,Lake Sockeye,2001,3510976,3510976,4348519,Fraser
3268,728,Lake Sockeye,2002,2985212,1022192,4827375,Fraser
3330,728,Lake Sockeye,2003,278990,278990,734934,Fraser
3392,728,Lake Sockeye,2004,10264,10264,233053,Fraser
3454,728,Lake Sockeye,2005,1436789,893678,3479268,Fraser
3516,728,Lake Sockeye,2006,169127,169487,588104,Fraser
3578,728,Lake Sockeye,2007,74715,74722,172374,Fraser
3640,728,Lake Sockeye,2008,7091,7091,47835,Fraser
3702,728,Lake Sockeye,2009,149467,149467,203013,Fraser
3764,728,Lake Sockeye,2010,246584,247268,581382,Fraser
3826,728,Lake Sockeye,2011,45433,45471,114755,Fraser
3888,728,Lake Sockeye,2012,624,624,781,Fraser
3950,728,Lake Sockeye,2013,179081,179216,292059,Fraser
4012,728,Lake Sockeye,2014,832344,832535,2394692,Fraser
4074,728,Lake Sockeye,2015,45357,45529,65683,Fraser
4136,728,Lake Sockeye,2016,1081,1081,4092,Fraser
